id,audio_filepath,duration,clean_sheng_text,normalized_text,language
sheng_clip_00451,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00089.wav,12.9,so after the official unveiling of the athletes tuka chukwa ma superstar wetu tuka rudinao kutoka apasir chinikwa vali back to the heel tuko zinal waende wa lale sababu the following day,so after the official unveiling of the athletes tuka chukwa ma superstar wetu tuka rudinao kutoka apasir chinikwa vali back to the heel tuko zinal waende wa lale sababu the following day,sw-KE
sheng_clip_00452,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00090.wav,13.67,saturday 8th of august was a big day pale vidyana wali kuwana kibarua bana wanataka kuminyana na yom lima yasi yersinal kilometre 31 2000 meters elevation mtu yungu,saturday 8th of august was a big day pale vidyana wali kuwana kibarua bana wanataka kuminyana na yom lima yasi yersinal kilometre 31 2000 meters elevation mtu yungu,sw-KE
sheng_clip_00455,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00093.wav,9.58,so after breakfast wakapigwa mawaidha za mwisho mwisho pale tuinterviews tudogo tudogo hapo then wakaenda wakaingia kwa the official bus,so after breakfast wakapigwa mawaidha za mwisho mwisho pale tuinterviews tudogo tudogo hapo then wakaenda wakaingia kwa the official bus,sw-KE
sheng_clip_00456,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00094.wav,13.15,akawashukisha tena kutoka zinal back to sierre kwa sababu starting point ni sierre mnapanda zinal wakaenda wakafikishwa place wasee huwanga wanapatiwa opportunity ya kupiga tuwarm ups nini nini huko,akawashukisha tena kutoka zinal back to sierre kwa sababu starting point ni sierre mnapanda zinal wakaenda wakafikishwa place wasee huwanga wanapatiwa opportunity ya kupiga tuwarm ups nini nini huko,sw-KE
sheng_clip_00457,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00095.wav,10.17,tukaenda tukawakuta huko tena eh kuwaencourage hapa na pale thomas pale kochare anaangalia kaa kila kitu yao iko sawa wako na mavest fulani hapa,tukaenda tukawakuta huko tena eh kuwaencourage hapa na pale thomas pale kochare anaangalia kaa kila kitu yao iko sawa wako na mavest fulani hapa,sw-KE
sheng_clip_00459,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00097.wav,12.24,madem wakaenda starting line up ruth na miriam wakaingia pale 1030 cap yao ikaanza maboi wakaambiwa watulie 30 minutes later at 11 ndio maboi,madem wakaenda starting line up ruth na miriam wakaingia pale 1030 cap yao ikaanza maboi wakaambiwa watulie 30 minutes later at 11 ndio maboi,sw-KE
sheng_clip_00460,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00098.wav,13.24,so wako pale tu wanapiga piga mastretch zao wamawarm up nini some minutes to 11 maboi wakaingia kwa starting line up sasa starting point 11 sharp bunduki paah,so wako pale tu wanapiga piga mastretch zao wamawarm up nini some minutes to 11 maboi wakaingia kwa starting line up sasa starting point 11 sharp bunduki paah,sw-KE
sheng_clip_00461,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00099.wav,12.56,wasee ndio hao manze six thousand five hundred athletes kuna boi wa kisii kuna boi wa narok na kuna boi wa nakuru wote wanataka hii,wasee ndio hao manze six thousand five hundred athletes kuna boi wa kisii kuna boi wa narok na kuna boi wa nakuru wote wanataka hii,sw-KE
sheng_clip_00462,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00100.wav,12.25,six thousand five hundred athletes from all over the world na bado kuna boi mwingine wa kisii anaitwa patrick katuya anasumbua sana alikuwa hapo alikuwa hapo napia yeye niwa hio camp ya run together,six thousand five hundred athletes from all over the world na bado kuna boi mwingine wa kisii anaitwa patrick katuya anasumbua sana alikuwa hapo alikuwa hapo napia yeye niwa hio camp ya run together,sw-KE
sheng_clip_00464,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00102.wav,12.77,rudi kuchukua gari twende tukangoje kwa the 2 kilometre mark tungechelewa kidogo tungepata walishapita hawa wasee wanatoka mbio ingine ya risasi so ilibidi tutoke kabla hio risasi ipigwe,rudi kuchukua gari twende tukangoje kwa the 2 kilometre mark tungechelewa kidogo tungepata walishapita hawa wasee wanatoka mbio ingine ya risasi so ilibidi tutoke kabla hio risasi ipigwe,sw-KE
sheng_clip_00465,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00103.wav,13.19,tuchukue gari tuende tuwaongoje wapi the 2 kilometer mark so tukafika pale 2 kilometres tukaambiwa wako karibu wako kama some 7 to 8 minutes away wanakam so tukategea hapo kidogo kidogo ndio tuone,tuchukue gari tuende tuwaongoje wapi the 2 kilometer mark so tukafika pale 2 kilometres tukaambiwa wako karibu wako kama some 7 to 8 minutes away wanakam so tukategea hapo kidogo kidogo ndio tuone,sw-KE
sheng_clip_00466,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00104.wav,13.78,line up imejipanga aje unajua sai hatujui hatujapata bado live feed so hatujui kume kunaendaje hizo kilometre za kwanza mbili then kidogo kidogo maboi wetu ndio hao eh tukaona i think ilikuanga ni,line up imejipanga aje unajua sai hatujui hatujapata bado live feed so hatujui kume kunaendaje hizo kilometre za kwanza mbili then kidogo kidogo maboi wetu ndio hao eh tukaona i think ilikuanga ni,sw-KE
sheng_clip_00467,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00105.wav,13.95,watatu kwa the top 3 wawilli walikuwa wetu philemon na na either patrick ama ama ama nani ama either kipng'eno ama atuya so wakapita wakapita hio kilometre,watatu kwa the top 3 wawilli walikuwa wetu philemon na na either patrick ama ama ama nani ama either kipng'eno ama atuya so wakapita wakapita hio kilometre,sw-KE
sheng_clip_00468,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00106.wav,13.3,ya pili tukatoka teke tena kwa magari mbio ni kupanda mlima kupanda mlima kupanda mlima mpaka the twelveth kilometre mark sasa as tunapanda panda somehow tukakam tukapata signal ya live feed ya race,ya pili tukatoka teke tena kwa magari mbio ni kupanda mlima kupanda mlima kupanda mlima mpaka the twelveth kilometre mark sasa as tunapanda panda somehow tukakam tukapata signal ya live feed ya race,sw-KE
sheng_clip_00469,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00107.wav,11.9,manze tunaingia wako kaa kilometre ya tano sita manze mtu ako mbele ni mzungu joh jamaa fulani wa brito na ameenda ako pekee yake then wako na app fulani inakuonyesha,manze tunaingia wako kaa kilometre ya tano sita manze mtu ako mbele ni mzungu joh jamaa fulani wa brito na ameenda ako pekee yake then wako na app fulani inakuonyesha,sw-KE
sheng_clip_00470,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00108.wav,10.55,huyu msee ako mbele mwenye anamfuata amewachwa na distance inakaa aje manze naona mwenye anamfuata bana ako 45 seconds behind wacheni niwaambie kwa mbio 45 seconds is a lot,huyu msee ako mbele mwenye anamfuata amewachwa na distance inakaa aje manze naona mwenye anamfuata bana ako 45 seconds behind wacheni niwaambie kwa mbio 45 seconds is a lot,sw-KE
sheng_clip_00471,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00109.wav,12.16,umewachwa ukiwachwa na 45 seconds umewa weh umewachwa nashindwa jesus yaani tumekuja hii njia yote bana mbrito atutoe tu mkate kwa mdomo,umewachwa ukiwachwa na 45 seconds umewa weh umewachwa nashindwa jesus yaani tumekuja hii njia yote bana mbrito atutoe tu mkate kwa mdomo,sw-KE
sheng_clip_00472,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00110.wav,11.19,yaani tulitoka tulienda hio the 12th kilometer mark manze tukiwa yaani tuko ee tension unaeza kata na kisu juu hatuamini yani vile yaani huyu mzungo anataka,yaani tulitoka tulienda hio the 12th kilometer mark manze tukiwa yaani tuko ee tension unaeza kata na kisu juu hatuamini yani vile yaani huyu mzungo anataka,sw-KE
sheng_clip_00473,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00111.wav,13.05,so tukaenda tukafika hio place ya 12 kilometer ni katao kadogo kanaitwa shandolin pale shandolin ndio mamaji ziko nini ndio wakifika pale wako na sponge za kujimwagilia maji wakona maji ya kukunywa na zile,so tukaenda tukafika hio place ya 12 kilometer ni katao kadogo kanaitwa shandolin pale shandolin ndio mamaji ziko nini ndio wakifika pale wako na sponge za kujimwagilia maji wakona maji ya kukunywa na zile,sw-KE
sheng_clip_00474,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00112.wav,10.97,electrolites ya kuongeza ongeza kaenergy kidogo so tukaenda tukatulia hapo manze sahi bana sijui katenje ketu nini imehappen hatupati hata feed,electrolites ya kuongeza ongeza kaenergy kidogo so tukaenda tukatulia hapo manze sahi bana sijui katenje ketu nini imehappen hatupati hata feed,sw-KE
sheng_clip_00477,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00115.wav,12.57,manze naona philemon kiriago hapa na hapa na patrick kipng'eno like hata huwezi jua nani akombele wako hivi bega kwa bega manze wakapita,manze naona philemon kiriago hapa na hapa na patrick kipng'eno like hata huwezi jua nani akombele wako hivi bega kwa bega manze wakapita,sw-KE
sheng_clip_00478,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00116.wav,13.16,then ule mbrito wetu i think ndio alifuata then saa michael saoli selelo saoli akafuata hapo kidogo kidogo hapo kitu kama namba 6 7 ule atuya,then ule mbrito wetu i think ndio alifuata then saa michael saoli selelo saoli akafuata hapo kidogo kidogo hapo kitu kama namba 6 7 ule atuya,sw-KE
sheng_clip_00479,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00117.wav,12.58,akafuata tukajambia ah iko sawa wacha at least vijana wameregain wacha sasa tutoke hii twelve kilometre mark tufinye mpaka finish line tuende tuone nani sasa anakam kumaliza nikupanda milima tena milima,akafuata tukajambia ah iko sawa wacha at least vijana wameregain wacha sasa tutoke hii twelve kilometre mark tufinye mpaka finish line tuende tuone nani sasa anakam kumaliza nikupanda milima tena milima,sw-KE
sheng_clip_00480,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00118.wav,12.66,hizi milima tunapanda na gari tunachoka hawa wasee wanapanda mguu tukaenda tukafika zinal pale sasa mali finish line iko tukapark gari hapo haraka faster tukakuja teke mpaka kwa finish line sasa ni kukaa manze,hizi milima tunapanda na gari tunachoka hawa wasee wanapanda mguu tukaenda tukafika zinal pale sasa mali finish line iko tukapark gari hapo haraka faster tukakuja teke mpaka kwa finish line sasa ni kukaa manze,sw-KE
sheng_clip_00481,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00119.wav,11.51,unangoja joh ule msee mwenye anatangaza huko manze hata hatuambi vitu tunataka kuskia yeye ako tu story zingine tunashindwa manze si utuambie ni nani ako mbele wewe,unangoja joh ule msee mwenye anatangaza huko manze hata hatuambi vitu tunataka kuskia yeye ako tu story zingine tunashindwa manze si utuambie ni nani ako mbele wewe,sw-KE
sheng_clip_00482,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00120.wav,12.6,so manze tumebangaiza hapo bana clock tunaangalia tunaona race iko two hours twenty five minutes na hao wasee hatuwaskii then all of a sudden vile tu clock inaenda kugonga two hours twenty,so manze tumebangaiza hapo bana clock tunaangalia tunaona race iko two hours twenty five minutes na hao wasee hatuwaskii then all of a sudden vile tu clock inaenda kugonga two hours twenty,sw-KE
sheng_clip_00483,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00121.wav,11.33,nikaskia joh ule commentator pale juu amesema manze something about kenyans being the first ayayayaya yaani karibu tuchizi hapo then all of a sudden unaona tu,nikaskia joh ule commentator pale juu amesema manze something about kenyans being the first ayayayaya yaani karibu tuchizi hapo then all of a sudden unaona tu,sw-KE
sheng_clip_00484,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00122.wav,13.23,kona tu hivi philemon kiriago anatokea manze ndio huyo anakaa nikaa ndio amezaliwa sai hata hakai nikaa amechoka mi nashindwa huyu mjamaa unaeza aje kuwa na hii energy wewe after 31 kilometres umepanda two thousand meters elevation,kona tu hivi philemon kiriago anatokea manze ndio huyo anakaa nikaa ndio amezaliwa sai hata hakai nikaa amechoka mi nashindwa huyu mjamaa unaeza aje kuwa na hii energy wewe after 31 kilometres umepanda two thousand meters elevation,sw-KE
sheng_clip_00485,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00123.wav,13.87,manze anaona finish line ndio ile anaifanyia hivi eeeeee naiona aiyayayaya karibu tuchizi tulikua tunachizi pale akakam kama amepita tu wap akapita na ile ribbon haraka faster,manze anaona finish line ndio ile anaifanyia hivi eeeeee naiona aiyayayaya karibu tuchizi tulikua tunachizi pale akakam kama amepita tu wap akapita na ile ribbon haraka faster,sw-KE
sheng_clip_00486,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00124.wav,12.39,so tunajiambia manze mungu najua tulikua tumekuomba 1 2 3 finish lakini ukatupatia hata 1 2 tuko sawa hata utunyime namba 2 utupatie hata 1 3 tuko as long as kwa top 3 tukuwe na wawili manze,so tunajiambia manze mungu najua tulikua tumekuomba 1 2 3 finish lakini ukatupatia hata 1 2 tuko sawa hata utunyime namba 2 utupatie hata 1 3 tuko as long as kwa top 3 tukuwe na wawili manze,sw-KE
sheng_clip_00487,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00125.wav,13.68,all of a sudden patrick kipng'enon ndio huyo ame ameingia ako moto deadly shwap akakuja akapiga namba mbili sasa kulikuwa na gap between patrick kipng'enon na the personal mwenye alikua,all of a sudden patrick kipng'enon ndio huyo ame ameingia ako moto deadly shwap akakuja akapiga namba mbili sasa kulikuwa na gap between patrick kipng'enon na the personal mwenye alikua,sw-KE
sheng_clip_00488,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00126.wav,6.19,namba 3 manze tuko hapo eh na sisi enyewe we are so ungrateful human beings,namba 3 manze tuko hapo eh na sisi enyewe we are so ungrateful human beings,sw-KE
sheng_clip_00490,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00128.wav,13.93,afunike tu hio podium vizuri tukue tu na top 3 aiyayaya god wewe yaani tutuakutumbuiza wewe tutakusifu wewe tutakusujudu,afunike tu hio podium vizuri tukue tu na top 3 aiyayaya god wewe yaani tutuakutumbuiza wewe tutakusifu wewe tutakusujudu,sw-KE
sheng_clip_00491,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00129.wav,10.73,few minutes tukaona tu manze kivest kinatokea hivi na very long legs very long legs tukajua kwisha we have a,few minutes tukaona tu manze kivest kinatokea hivi na very long legs very long legs tukajua kwisha we have a,sw-KE
sheng_clip_00492,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00130.wav,11.51,hizo miguu hatujaziona na mtu mwngine kwa hiyo competition huyo ni none other than michael selelo saoli manze alikam akaingi hapo bana tu namba,hizo miguu hatujaziona na mtu mwngine kwa hiyo competition huyo ni none other than michael selelo saoli manze alikam akaingi hapo bana tu namba,sw-KE
sheng_clip_00493,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00131.wav,12.2,ah mi trip yangu iliishia tu hapo ah kitu yote nilikuwa nataka kwa hii maisha niliipata kwa hiyo finish line manze 1 2 3 kenyans wote same team,ah mi trip yangu iliishia tu hapo ah kitu yote nilikuwa nataka kwa hii maisha niliipata kwa hiyo finish line manze 1 2 3 kenyans wote same team,sw-KE
sheng_clip_00494,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00132.wav,12.73,wote wako sponsored na on alafu saa hiyo tumepiga magwanda za on tuko on juu chini yaani watu wanatuangalia wanashindwa ei hii on imejipanga hii tulivuruga wewe,wote wako sponsored na on alafu saa hiyo tumepiga magwanda za on tuko on juu chini yaani watu wanatuangalia wanashindwa ei hii on imejipanga hii tulivuruga wewe,sw-KE
sheng_clip_00495,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00133.wav,11.73,2 weeks later juu sai as napiga hii story ni 2 weeks tangu hio competition bado wanaongea juu ya hiyo race vile kenyans walienda wakavuruga race ya wenyewe huko ah it was amazing crazy yaani,2 weeks later juu sai as napiga hii story ni 2 weeks tangu hio competition bado wanaongea juu ya hiyo race vile kenyans walienda wakavuruga race ya wenyewe huko ah it was amazing crazy yaani,sw-KE
sheng_clip_00496,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00134.wav,13.95,sikumbuki the last time nilifeel patriotic hivo i can't remember ei guys as nafunga hii recap take home yangu ni,sikumbuki the last time nilifeel patriotic hivo i can't remember ei guys as nafunga hii recap take home yangu ni,sw-KE
sheng_clip_00498,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00136.wav,12.43,umetoka kenya kila mtu anatii aah yeah yeah yeah we know you for running hawa wasee wametuaka mbele kuliko kila kitu mi sijui ni nani ameeka kenyans mbele kuliko athletes,umetoka kenya kila mtu anatii aah yeah yeah yeah we know you for running hawa wasee wametuaka mbele kuliko kila kitu mi sijui ni nani ameeka kenyans mbele kuliko athletes,sw-KE
sheng_clip_00499,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00137.wav,11.26,wewe ukapatiwa tu a day in the life of an athlete unaquit saa tatu asubuhi sikudanganyi mi nilikaa nao hizo siku ah ah it's not easy so tuwaonyesheni,wewe ukapatiwa tu a day in the life of an athlete unaquit saa tatu asubuhi sikudanganyi mi nilikaa nao hizo siku ah ah it's not easy so tuwaonyesheni,sw-KE
sheng_clip_00500,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00138.wav,13.2,hio race iko kwa youtube ukitaka unaeza enda uiwatch inaitwa sierre nizal race 2026 enda uishuhudie mmh wacha nifungie hapo manze imekua true sana nyi ni watu wa nguvu tuonane round 2 adios muchachos,hio race iko kwa youtube ukitaka unaeza enda uiwatch inaitwa sierre nizal race 2026 enda uishuhudie mmh wacha nifungie hapo manze imekua true sana nyi ni watu wa nguvu tuonane round 2 adios muchachos,sw-KE
sheng_clip_00503,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/chunk_00000.wav,11.47,"Kwa nanske wuna zijuman heya, nene nadi na 500. Dugula slek, dugula.","Kwa nanske wuna zijuman heya, nene nadi na 500. Dugula slek, dugula.",sw-KE
sheng_clip_00507,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/chunk_00004.wav,11.14,We want to ask for money. We want to ask for money. Sorry. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money.,We want to ask for money. We want to ask for money. Sorry. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money.,sw-KE
sheng_clip_00508,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/sheng0001_00000.wav,13.26,master from now on madem itabidi wametembea tao na helmet okay because sai madem wanaibiwa wigs tao yaani dem yako anaenda,master from now on madem itabidi wametembea tao na helmet okay because sai madem wanaibiwa wigs tao yaani dem yako anaenda,sw-KE
sheng_clip_00514,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/sheng0001_00006.wav,13.01,yeye ametoka kuinstall wig kidogo kidogo msee amejaribu ku ku hata kama wig yako ni 20k bro nikiiba wig nne za 20k per day,yeye ametoka kuinstall wig kidogo kidogo msee amejaribu ku ku hata kama wig yako ni 20k bro nikiiba wig nne za 20k per day,sw-KE
sheng_clip_00516,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/sheng0001_00008.wav,13.45,so aibiwe alafu arudi tena ei babe saa 20k ingine babe wamenifanya ile apana,so aibiwe alafu arudi tena ei babe saa 20k ingine babe wamenifanya ile apana,sw-KE
sheng_clip_00517,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/sheng0001_00009.wav,9.1,master mi nimewashow madem from now on helmet dem yako mbuyie helmet kaa ako na wig adisia helmet,master mi nimewashow madem from now on helmet dem yako mbuyie helmet kaa ako na wig adisia helmet,sw-KE
